latitude,longitude,price,score
21.39336,-157.7242,750,9
21.31398,-157.99501,170,7
-22.9161469437,-43.1930678271,104,9
41.41756,2.1805,18,8
41.14334,-8.61027,90,9
22.28482,114.13993,856,9
41.38186,2.1586,100,9
45.51868,-73.58108,64,9
45.52697,-73.59643,40,9
-33.8944,151.26902,200,10
41.40557,2.1757400000000002,115,10
19.51331,-155.92696,125,10
41.40125,2.19975,44,9
41.38046,2.15482,80,9
45.50945,-73.55192,66,10
41.12151,-8.66554,90,9
41.12074,-8.63152,15,10
41.12073,-8.63221,15,10
45.53192,-73.60694,150,10
-22.9192900897,-43.2089417824,101,10
-22.9740436811,-43.4138964631,108,9
-22.9866776977,-43.2279713243,377,9
41.11205,-8.603580000000001,40,10
45.45068,-73.59063,46,9
45.49718,-73.57347,145,9
41.40416,2.13589,59,9
45.50058,-73.55881,24,9
45.51705,-73.58449,50,10
41.4073,2.18163,71,8
41.20109,-8.64083,12,9
45.53236,-73.56457,25,9
41.37391,2.15466,70,7
-22.9835085643,-43.2036266389,168,9
41.02702,28.97536,69,9
41.14971,-8.61292,60,9
41.35085,-8.75351,115,9
45.63219,-73.61068,24,10
-22.9439875709,-43.3831791786,71,10
22.30337,114.17315,447,9
45.55895,-73.66881,150,10
45.48857,-73.58559,110,8
41.16696,29.0437,501,9
41.01496,29.01415,95,9
41.38789,2.16673,79,9
45.52636,-73.59243,219,10
45.52899,-73.57535,20,9
45.53148,-73.56264,89,9
41.03429,28.98827,7203,7
41.14587,-8.6312,35,10
41.15483,-8.62891,300,10
41.04217,28.98313,148,10
-33.82071,151.23545,300,9
40.69284,-73.96065,130,10
41.38334,2.16078,40,9
41.16865,-8.6264,17,10
22.27081,114.18573,424,10
41.16035,-8.65454,120,9
41.15974,-8.60737,50,10
-33.87649,151.21246,129,10
41.36072,-8.75701,50,10
22.32252,114.16968,353,9
41.02758,28.97444,285,8
41.379,2.17579,53,9
22.32093,114.16911,424,10
19.63025,-155.98876,159,9
20.76492,-156.45704,110,10
41.39397,2.17051,90,9
45.50792,-73.57632,301,10
20.990380000000002,-156.66469,157,9
40.9763,29.1343,105,10
41.15895,-8.62669,50,9
22.29162,113.94273,1900,9
20.6892,-156.44118,489,9
-33.9004,151.26521,149,10
-33.94626,151.08673,151,9
41.15812,-8.60491,50,9
20.7079,-156.44299,259,10
41.15038,-8.61564,50,10
41.41355,2.18758,40,9
41.39715,2.19918,50,9
40.97442,28.87645,58,9
41.03743,28.97545,295,9
-33.87245,151.22298,85,10
41.08823,29.04535,200,9
41.13057,-8.65134,150,9
41.37637,2.13627,120,9
41.40303,2.14504,94,9
22.29826,114.17214,322,10
-33.89523,151.27387,100,9
41.15158,-8.61443,75,10
20.85909,-156.66905,285,9
45.45358,-73.76779,40,10
22.51084,114.06117,526,9
41.02706,29.0379,53,10
22.2765,114.18378,628,10
41.38186,2.14306,55,9
22.31738,114.16694,502,10
41.05187,28.95901,148,9
-33.77223,151.2904,45,10
-22.9121905305,-43.1742493082,127,10
41.00667,28.97072,654,10
45.54561,-73.54863,23,9
40.67085,-73.92316,47,9
41.41021,2.13289,17,10
41.15034,-8.60637,68,10
45.5496,-73.64632,199,10
21.8749,-159.44654,675,10
22.3044,114.17065,228,8
40.74316,-74.00004,250,9
41.37094,2.14544,80,9
41.13615,-8.62662,50,9
21.2946,-157.79939,79,10
-33.87451,151.2222,600,9
45.51014,-73.56084,91,9
22.53663,114.12644,369,9
22.27582,114.16933,950,10
22.29375,113.95126,754,9
-33.75445,151.29191,151,10
40.68915,-73.95623,47,9
22.2838,114.15004,903,9
41.3973,2.17445,150,9
22.29475,114.02,1303,9
-33.85079,151.13815,159,9
41.06395,28.80665,786,9
22.30012,114.17145,793,10
22.28446,114.14901,683,9
41.38683,2.18038,70,8
22.33658,114.14156,353,9
-33.87439,151.22773,100,9
45.54917,-73.57309,16,10
-33.8716,151.21914,200,10
41.14843,-8.60613,59,9
45.50528,-73.62276,46,9
41.16037,-8.5978,65,10
22.31537,114.17685,1287,10
20.92976,-156.31669,99,10
40.98513,29.03054,295,9
45.45147,-73.54677,42,10
-33.79938,151.19685,500,9
41.41463,2.17877,29,10
41.12854,-8.6419,63,10
41.14765,-8.61876,65,10
45.49661,-73.57056,950,10
41.12383,-8.6206,70,10
41.38471,2.1697,55,9
-33.7546,151.29581,119,10
40.95928,29.08179,453,9
45.51878,-73.57334,55,10
45.51169,-73.57113,180,9
41.39184,2.19103,103,9
41.39382,2.1728,58,2
41.00321,28.98025,174,9
-33.84401,151.21632,80,9
41.39902,2.16417,49,8
22.28684,114.14509,699,9
45.49385,-73.79282,46,6
41.04352,28.98415,264,9
45.53843,-73.61981,81,10
41.13317,-8.599,55,9
40.95592,29.08891,749,6
41.16528,-8.67529,165,9
-33.9118,151.17826,112,10
19.73763,-155.9835,85,10
41.38484,2.18358,47,9
41.03778,-8.63757,44,7
40.66068,-73.96003,56,10
19.55797,-154.96773,68,10
-33.90587,151.19281,151,9
-33.88036,151.20932,151,9
-33.89437,151.21113,55,10
40.67652,-73.95713,100,10
45.50395,-73.62714,450,8
41.11709,-8.60886,69,9
41.12929,-8.60621,60,9
22.28498,114.14157,597,9
22.27511,114.1259,3399,9
41.38634,2.1746,65,10
41.04858,28.98502,90,10
22.27839,114.1842,298,10
45.53972,-73.56918,284,9
41.3846,2.1737,45,10
45.5173,-73.55932,23,10
45.49015,-73.58772,25,9
41.16132,-8.64467,100,8
-22.9698656955,-43.1807696502,246,9
45.49998,-73.58108,191,10
41.41263,2.21656,20,8
22.36362,114.12116,4828,9
45.50111,-73.57849,90,10
45.54885,-73.5938,95,10
41.03203,28.98564,295,10
22.30545,114.17131,597,9
45.43375,-73.69629,70,9
22.27639,114.17963,228,9
-22.9829183808,-43.1907271949,187,10
45.49994,-73.57948,99,9
22.27999,114.15569,542,9
-33.76091,150.97336,65,9
41.12162,-8.59691,60,9
22.22622,-159.48153,159,9
41.14727,29.0482,1055,9
22.30004,114.18605,761,10
41.03433,28.98532,290,10
22.28483,114.15185,683,9
45.45644,-73.63988,30,9
45.51285,-73.57488,119,10
45.49096,-73.55964,85,9
41.03054,28.97929,227,9
-22.9832193775,-43.191120389,67,9
41.37974,2.14741,50,6
41.37818,2.1769600000000002,68,9
45.52163,-73.584,150,10
45.45064,-73.59185,35,9
45.52783,-73.57711,119,9
45.54136,-73.70265,85,9
22.31843,114.17397,1083,9
-33.89885,151.18387,75,10
41.39064,2.16664,160,9
22.28769,114.14263,989,9
41.14641,-8.59829,95,10
-33.9208,151.25051,50,10
-33.97339,151.15043,165,9
21.3938,-157.71895,800,9
-22.9188381465,-43.1798664191,160,9
-22.9851928889,-43.1936964324,351,10
22.31666,114.17024,1178,8
41.40387,2.1788,50,9
45.55934,-73.66589,200,9
41.03971,28.98269,179,10
-33.86715,151.27519,161,7
22.27852,114.18425,283,9
40.78645,-73.77958,90,10
41.05377,28.78166,301,10
41.07439,28.99452,63,10
22.27802,114.18239,290,9
41.14422,-8.61221,55,10
-22.965476099,-43.1796835044,250,9
41.39332,2.18066,35,9
45.50182,-73.55863,101,2
40.98682,29.03738,206,9
45.52347,-73.5848,110,10
40.80005,-8.33777,99,10
41.39273,2.1454,80,10
21.29037,-157.82755,102,9
41.05426,28.98958,612,10
45.54563,-73.62062,64,10
22.29765,114.17384,1978,9
41.03333,28.97899,295,9
22.28425,114.14937,848,9
41.41948,2.20945,35,9
-33.83853,151.22108,75,9
41.03038,28.97933,417,9
-22.9814031523,-43.2239392657,201,10
41.38471,2.15149,45,10
22.29879,114.17189,377,9
41.15167,-8.61376,55,10
45.53623,-73.57112,35,10
41.40968,2.21416,190,10
41.03957,28.97966,142,10
41.13719,-8.61182,45,10
41.38033,2.19012,60,9
-22.9254398629,-43.1782341864,101,10
22.31769,114.16965,353,10
41.39858,2.17372,72,10
-33.90945,151.21104,135,9
41.1214,-8.59938,42,10
-33.85929,151.2027,200,10
40.99294,29.03181,79,9
40.6889,-73.95383,180,9
22.30672,114.17219,338,9
-33.75595,151.29039,100,9
40.99693,28.7871,211,9
45.53739,-73.55054,46,10
41.05979,28.98566,248,9
-22.9196676452,-43.254812623,101,9
41.02628,28.59058,643,9
22.52856,114.15282,196,9
40.97825,28.87705,401,9
20.75288,-156.45071,120,9
41.13627,-8.61138,60,10
45.51187,-73.62332,39,9
41.3781,2.17466,32,9
45.48745,-73.57575,301,9
22.40478,113.97528,628,9
41.16029,-8.60027,35,9
41.40102,2.1749,80,9
-22.9628536805,-43.1724365149,548,9
40.73714,-73.95296,299,9
-33.88433,151.18108,64,9
41.18075,-8.67185,30,9
45.52362,-73.60518,325,10
41.04537,29.00816,163,8
41.0892,28.98092,105,10
45.55707,-73.57521,60,10
21.31008,-157.85041,115,10
-22.9579297766,-43.1997376615,298,10
45.43426,-73.69669,95,9
41.38848,2.17317,60,10
-22.9780593138,-43.1910810999,451,9
40.88264,29.06477,169,7
22.2876,114.1356,447,9
45.52276,-73.60989000000001,64,10
40.98713,29.0258,132,10
45.63482,-73.50062,23,9
41.02752,28.97872,390,9
41.15133,-8.60636,150,7
40.72416,-73.99114,265,9
41.13396,-8.60731,118,8
-22.9732079535,-43.1882253365,369,9
19.92999,-155.87606,299,9
-33.87199,151.22345,108,9
45.51239,-73.55908,110,9
41.41214,2.2145,65,9
40.74599,-74.00253,725,9
41.37541,2.16108,50,9
41.1496,-8.60451,110,10
41.14889,-8.59822,60,9
41.07731,29.03891,211,9
-22.9826933965,-43.2216533215,668,9
41.41612,2.21576,30,10
45.5246,-73.58167,39,10
22.37172,114.17678,149,9
45.50023,-73.58082,400,7
41.39243,2.1747,150,10
41.00184,29.04929,58,9
41.14555,-8.60233,65,10
41.3872,2.17668,45,10
41.16556,-8.60043,15,10
19.61952,-155.98514,110,9
41.06131,-8.45309,300,9
21.96126,-159.35173,61,10
40.99266,28.88641,232,10
41.14244,-8.61722,80,10
-22.9899711089,-43.3585637629,201,8
22.30445,114.17283,1601,9
20.72441,-156.44683,159,9
45.48968,-73.58246,81,10
-22.9864082451,-43.2118383266,149,6
22.39716,113.97378,283,9
41.13685,-8.61044,84,10
20.79562,-156.50678,129,9
22.29427,114.23605,298,9
45.5122,-73.56208,60,9
41.27715,-8.72207,180,9
22.29495,113.95176,1021,9
22.31811,114.19081,220,9
22.22189,-159.46807,222,9
45.52799,-73.56559,199,9
21.86867,-159.4449,334,9
41.41465,2.16097,22,9
22.22061,-159.47801,96,9
21.87045,-159.4472,472,9
41.03107,28.98128,79,10
45.51139,-73.56208,169,10
22.27705,114.17551,502,9
41.38266,2.15698,53,9
41.03293,28.98309,105,9
40.99558,29.02963,142,10
22.31462,114.16893,283,9
-23.003707685,-43.4189966529,500,10
45.4977,-73.64205,225,10
22.3276,114.16846,204,9
22.22821,-159.47528,222,9
40.98235,29.07697,174,10
41.00537,28.97196,295,10
41.02763,28.97163,158,9
41.38319,2.16624,63,9
41.40547,2.17636,79,9
41.39634,2.15555,27,9
22.22033,-159.47092,222,8
21.28493,-157.83098,100,9
41.14578,-8.60221,55,9
20.9713,-156.67987,195,9
41.03157,28.94747,90,10
22.28759,114.14333,691,10
41.16868,29.04304,801,9
40.99264,28.87481,179,9
41.38792,-8.77257,40,10
21.36338,-157.84679,45,9
40.77231,-73.95588,108,9
-33.90252,151.17798,90,10
-33.87509,151.19699,139,9
41.0308,28.9771,596,9
41.38427,2.17952,27,10
20.92698,-156.69251,182,9
41.05279,28.98097,58,9
21.28486,-157.83596,115,10
40.69142,-73.97203,70,9
41.16068,-8.62537,65,9
22.5345,114.12288,361,9
20.95762,-156.68395,159,9
45.49394,-73.58131,79,10
21.28482,-157.83454,93,10
41.39985,2.17331,55,9
21.57044,-158.1092,120,9
45.51031,-73.55364,149,9
41.00278,29.03158,58,9
45.52579,-73.57803,220,10
41.33371,2.0978,22,8
41.39684,2.18089,100,9
-33.88452,151.1729,71,10
41.37794,2.145,25,9
45.53873,-73.62657,32,10
41.14567,-8.59848,120,10
22.28754,114.13231,267,9
41.38406,2.17585,40,9
41.40255,2.20117,135,9
45.54112,-73.60055,35,10
-33.92315,151.23078,70,9
40.72534,-73.98591,88,8
-22.9135444315,-43.271850615299996,41,9
-33.96664,151.24884,70,10
-22.9619176257,-43.1699079323,280,10
41.14802,-8.60269,50,9
41.12777,-8.62179,85,9
45.52531,-73.58125,140,8
20.71271,-156.44492,169,9
22.28533,114.15335,997,10
21.27413,-157.822,307,9
21.27592,-157.8205,142,10
41.15036,-8.60273,69,9
41.40447,2.15063,129,9
41.38164,2.17855,41,9
41.04606,29.01307,121,9
41.38394,2.1663,100,7
-33.89472,151.19829,181,9
41.06116,28.988,121,9
22.31863,114.16932,754,9
-33.87332,151.19653,178,9
41.17727,-8.5879,100,10
-33.79566,151.19258,350,9
-22.9682752201,-43.1829811239,97,10
41.38763,2.1818,35,9
41.38123,2.17557,130,10
41.15087,-8.67211,89,9
45.52984,-73.59447,36,10
22.30618,114.16683,455,10
41.17057,-8.60646,14,7
21.41425,-158.17655,139,10
45.52293,-73.57857,31,8
41.38395,2.16621,49,9
20.95666,-156.68587,310,9
41.12771,-8.60854,28,10
19.94653,-155.85622,400,9
22.29032,114.19977,228,9
-33.8802,151.14769,37,9
20.69808,-156.44098,305,10
22.30099,114.18672,283,10
21.40908,-158.01012,59,9
45.56223,-73.5769,160,7
41.1545,-8.60438,49,9
41.15544,-8.62063,40,10
41.38126,2.17539,80,8
-33.8464,151.15249,299,10
-22.974201594,-43.191166017,145,9
41.37998,2.17552,80,8
41.03905,28.98354,248,9
41.38982,2.17968,36,8
45.48207,-73.63201,46,10
22.20656,-159.49713,776,9
45.50961,-73.67172,55,9
41.10953,-8.66133,70,9
41.14209,-8.61423,46,10
-22.9842085529,-43.1917604286,179,10
22.28558,114.19337,769,9
40.99592,29.02817,295,9
41.39706,2.16758,45,9
41.40669,2.17282,95,9
41.15493,-8.61382,50,10
41.37672,2.15669,25,9
45.421170000000004,-73.64317,40,8
45.52197,-73.57924,101,9
22.28194,114.14206,997,9
41.00527,29.14323,269,9
22.3219,114.16967,479,10
41.15119,-8.61822,70,10
-22.9674814871,-43.184009606,160,9
20.94524,-156.69044,439,9
41.10438,28.75665,158,9
41.14889,-8.61077,55,9
-33.90758,151.20298,129,8
41.03314,28.98432,74,8
22.2865,114.14832,1287,9
-23.0630622106,-43.5657730119,791,9
41.37919,2.17458,88,10
41.37889,2.15486,68,9
-33.88921,151.28069,129,10
-34.03488,151.16188,139,10
19.65803,-155.95581,145,9
19.50217,-154.9195,25,10
-33.88303,151.00277,38,10
41.15871,-8.60288,59,9
41.16717,-8.63773,60,9
41.38121,2.14098,130,9
-33.84892,151.07253,135,10
45.54043,-73.54585,56,9
-22.9606063595,-43.1678718591,399,9
41.39629,2.16562,200,9
41.14772,-8.60372,70,9
41.04464,29.00536,406,2
45.54333,-73.62164,39,9
19.59112,-154.93593,90,10
41.00466,-8.52195,15,9
-33.88687,151.25552,119,9
41.39707,-8.77599,72,8
45.5233,-73.55906,46,9
41.16127,-8.62724,80,9
22.28788,114.14385,251,9
40.99568,29.02954,79,9
41.03517,28.98443,105,7
22.28028,114.15507,1719,10
22.31899,114.16916,1586,8
41.15389,-8.60487,49,10
41.11993,-8.60823,60,6
41.14573,-8.60614,85,10
41.14918,-8.60154,80,8
45.45209,-73.59039,81,10
41.39382,2.1386,30,10
-33.90619,151.20279,95,10
41.4057,2.15797,45,9
41.39603,2.17146,700,8
41.39726,2.17096,600,8
41.27389,-8.49918,290,9
41.16466,-8.58214,80,10
41.11476,28.63679,649,9
45.55299,-73.55624,81,10
21.27348,-157.8231,300,9
21.27353,-157.82209,138,9
21.46995,-158.21734,130,10
41.38919,2.17964,36,8
41.04525,29.00018,137,9
45.55324,-73.55393,46,9
40.9902,29.02413,195,9
20.11839,-155.58062,250,9
45.5203,-73.56824,68,10
40.96858,29.09747,79,10
41.39821,2.16219,33,10
-34.05657,151.00452,50,10
-33.8716,151.08827,31,9
41.14747,-8.60246,38,9
41.05783,28.99592,132,9
41.04839,28.98594,127,10
22.29535,114.17149,447,9
41.15192,-8.64861,41,9
41.03197,28.98645,279,10
40.69135,-73.97321,88,10
45.50081,-73.55885,115,9
41.38542,2.1439500000000002,90,10
45.49071,-73.57968,50,10
22.319960000000002,114.16791,903,10
21.88376,-159.45861,522,10
41.0512,28.98504,90,9
40.98724,29.03209,179,9
41.3942,2.19483,85,10
-33.92142,151.25564,250,10
-22.9648471848,-43.175123885,798,6
-33.88328,151.21225,249,10
41.41128,2.14007,35,9
45.51463,-73.58098,64,10
41.15347,-8.61099,50,9
41.12988,-8.6045,130,10
45.49549,-73.61948,25,10
41.07543,28.94224,200,9
41.0401,28.95122,148,9
41.1537,-8.60394,49,9
41.0537,28.92785,538,9
40.7221,-73.98259,90,9
41.14987,-8.58744,70,9
40.7645,-73.99314,200,10
22.45728,114.1389,667,9
45.55272,-73.65547,89,7
41.43171,2.16997,22,10
41.14714,-8.60134,80,9
45.51065,-73.62595,30,9
41.00331,28.96373,127,6
41.38023,2.17685,45,9
22.32116,114.16829,338,9
-33.60676,151.32739,699,9
22.39018,114.26052,675,9
41.30549,-8.731770000000001,195,9
41.37773,2.18998,65,10
40.8106,-73.94647,100,9
45.47431,-73.5827,75,10
-33.76595,151.1443,85,9
41.38702,2.14352,120,9
41.02728,28.65739,264,9
22.30004,114.17468,424,9
41.38121,2.1648,29,10
41.37878,2.16585,50,9
21.61278,-157.91296,420,9
22.31935,114.17045,251,9
45.52309,-73.58263,40,8
-33.87602,151.22326,90,9
-22.9833692429,-43.1900472994,228,9
41.38051,2.1493,16,9
22.51148,114.06346,447,10
-22.9715533862,-43.1854018271,500,10
22.3204,114.16802,228,9
-33.888,151.27412,70,10
45.50017,-73.55788,215,9
45.53223,-73.60443,78,10
41.38104,2.1731,78,9
45.51961,-73.59376,110,10
41.15156,-8.60567,70,10
41.14229,-8.61802,55,8
41.16066,-8.60593,99,10
41.00569,28.97529,158,8
45.53265,-73.57989,90,9
41.18169,-8.67446,69,9
45.57491,-73.55022,75,10
41.39592,2.14869,35,9
-33.88589,151.26985,70,8
22.51755,114.07254,620,9
41.05056,29.00609,237,10
41.37976,2.19166,28,9
-22.9915572999,-43.3514531543,380,10
22.28773,114.13306,283,9
41.1925,-8.65073,34,10
41.00089,29.14113,174,10
45.53924,-73.59909,81,10
41.15149,-8.67255,85,9
-22.9232213559,-43.2212814244,56,10
41.17908,-8.69027,39,9
45.52836,-73.62583,55,9
22.35991,114.22315,188,9
41.00966,-8.50928,13,2
41.00325,28.97127,385,9
-22.981638513500002,-43.1964751953,2007,9
-33.870400000000004,151.22731,141,10
45.47462,-73.5863,35,10
20.7469,-156.45715,188,10
22.21703,-159.47353,331,9
19.54486,-155.92964,85,10
41.07453,29.0174,216,10
45.4983,-73.55715000000001,110,9
41.05703,28.98695,211,9
41.38432,2.13978,90,9
45.50121,-73.55619,212,10
41.41175,2.17736,55,9
40.90614,29.05401,169,9
45.54051,-73.631,225,10
21.28629,-157.83953,199,8
-22.9815998362,-43.2229386773,4103,9
21.28735,-157.77791,425,9
-33.75425,150.67621,166,10
-22.9781632289,-43.1921720609,149,8
45.55887,-73.58404,48,9
41.38038,2.18031,45,8
40.98811,28.90705,142,10
21.58328,-158.13664,245,10
45.55189,-73.5529,20,10
41.03599,28.97409,179,10
41.37955,2.15338,69,9
41.05674,28.99079,95,9
41.0762,28.99326,79,9
45.51998,-73.56854,60,10
22.37839,114.18739,79,9
41.40759,2.15919,20,9
41.39924,2.17401,140,9
41.04608,29.00355,248,10
41.14767,-8.60731,80,9
41.37123,2.16462,60,10
22.29695,114.17191,502,9
41.37286,2.16156,50,9
41.37133,2.16621,90,8
22.53563,114.12045,393,10
22.29334,114.17621,369,10
-22.9209374456,-43.2174485166,119,9
41.06768,29.02576,438,8
41.38934,2.17705,89,9
40.71416,-73.9488,80,10
45.58371,-73.65226,39,10
-22.9601446178,-43.3530540607,1100,9
22.28282,114.1259,832,10
45.59496,-73.5508,101,9
41.03287,28.85613,84,9
-22.9655563303,-43.184435099,824,9
41.3919,2.16822,290,9
-33.90256,151.21378,145,9
41.34054,-8.55315,66,9
45.51746,-73.55831,160,10
41.14168,-8.61376,46,8
22.30456,114.17266,557,2
-34.04228,151.09337,55,10
22.30618,114.26092,2002,9
41.38316,2.16584,22,9
45.50094,-73.56755,250,9
41.15477,-8.62978,120,9
41.03471,28.97716,211,9
41.08173,28.93786,63,9
-33.88501,151.20208,125,9
45.54062,-73.61847,21,9
-22.9152545777,-43.1813628909,149,9
22.29682,114.17331,1201,8
-33.87188,151.08994,70,10
41.07003,29.00444,211,9
21.40927,-157.75237,250,10
40.80554,-73.92606,120,9
40.95434,29.10476,95,10
41.14175,-8.61797,40,10
22.28483,114.15212,699,10
41.0253,29.01255,200,9
41.14138,-8.61238,80,10
-22.9613101283,-43.2019812849,951,9
41.027590000000004,28.971330000000002,654,10
40.65541,-73.9761,200,10
41.06173,29.00304,359,10
41.39353,2.17506,220,9
41.14692,-8.611509999999999,80,10
41.03767,28.98149,79,9
-33.87481,151.16707,90,10
-33.95031,151.08088,428,8
41.39934,2.14949,75,9
41.14567,-8.6114,50,8
41.04862,28.9976,211,9
41.15349,-8.60465,85,9
19.6366,-155.99079,175,10
22.27845,114.16971,526,10
40.99458,28.83521,179,10
21.28967,-157.71678,413,9
22.51736,114.07253,408,10
41.22316,-8.64195,52,9
20.79736,-156.50401,212,9
-22.8913766412,-43.2186593289,500,9
-22.8316515033,-43.3728766319,500,9
45.52024,-73.55823,174,9
41.06424,29.00334,148,9
45.50705,-73.68925,70,10
-22.9778679808,-43.1935224833,119,10
22.29658,114.17297,306,7
41.38402,2.15283,20,10
41.15757,-8.62853,120,9
22.28696,114.21121,298,8
22.30791,114.21768,2999,10
41.04607,29.00522,148,10
41.00275,28.69056,79,9
40.95643,29.10179,95,9
22.32093,114.17219,1963,9
21.28315,-157.83638,199,10
40.86108,29.30343,105,8
22.29638,114.17293,550,9
40.94534,29.37745,1055,9
41.37748,2.14487,45,9
41.40262,2.20064,60,10
22.29025,114.21025,220,9
41.40417,2.19629,99,9
45.49559,-73.56902,250,10
41.03718,28.97559,100,9
-22.920462055,-43.2412456641,798,9
-33.89249,151.26043,300,9
41.03584,28.97572,179,8
20.7476,-156.45721,180,9
21.27879,-157.8263,109,10
22.32245,114.1698,118,10
22.32172,114.16982,761,9
20.87369,-156.67844,185,10
41.41098,2.21568,47,9
41.4105,2.17619,85,7
41.18222,-8.68886,45,9
40.8781,29.10106,2979,9
45.54061,-73.58578,70,10
41.10913,29.04192,148,9
22.28742,114.14911,997,10
40.98847,29.03059,121,10
45.52144,-73.61094,150,10
41.40431,2.16776,35,8
41.44656,2.17548,19,9
41.03217,28.97165,58,9
41.4092,2.17659,120,10
22.2209,-159.47728,135,9
41.15328,-8.61081,59,9
41.00206,28.97564,290,9
41.38049,2.16855,35,9
22.30201,114.17571,879,9
20.92737,-156.26932,250,10
20.75542,-156.45913,212,8
21.46036,-158.16473,25,9
-23.0152041584,-43.3030667633,701,8
41.40666,2.20247,99,9
40.98211,28.88177,90,7
40.76147,-73.99152,150,10
40.99475,29.03648,58,9
41.42249,2.14545,30,10
41.38786,2.17561,89,10
45.50999,-73.56149,81,9
41.03894,28.97783,169,9
41.15009,-8.61584,70,10
20.93351,-156.68855,259,10
41.38057,-8.76786,20,9
41.37824,2.16864,120,9
-22.9660086858,-43.3841411396,1865,9
-22.972346265,-43.4147510469,160,8
41.16078,-8.59984,35,10
-22.9834618784,-43.225294376,201,9
-33.89247,151.20395,105,10
41.03043,28.9869,496,9
22.28528,114.15064,597,9
41.14499,-8.60537,70,10
45.45944,-73.59733,70,8
41.01403,28.93133,79,10
22.3168,114.16878,918,9
22.29616,114.17367,290,2
40.98583,29.02603,142,9
21.58279,-158.13749,135,10
21.28003,-157.76236,69,10
22.29807,114.17089,652,9
41.41072,2.16058,40,9
-33.87874,151.2097,151,10
22.30182,114.1846,400,9
22.30389,114.17166,502,10
41.16012,-8.60906,40,9
-22.9431413348,-43.176806523,1999,9
45.52935,-73.58015,301,10
45.49683,-73.57299,250,9
41.04359,28.99965,301,10
45.50117,-73.56654,248,9
45.53438,-73.57665,39,9
40.73034,-73.99992,120,9
41.39161,2.15734,292,9
41.37284,2.13166,25,9
45.49904,-73.58124,127,9
-33.8927,151.27183,55,9
-23.0105987838,-43.3266011317,231,10
41.11555,29.01395,364,10
40.991,29.08019,148,10
41.16323,-8.63555,42,9
41.14609,-8.60491,80,10
45.47576,-73.64386,81,10
41.04811,28.99908,148,9
22.3249,114.16743,141,10
41.18929,-8.64739,17,10
41.03011,28.97411,295,9
41.18887,-8.64327,17,9
41.38118,2.18851,95,9
22.28629,114.14082,173,9
45.5274,-73.591,79,10
41.07506,28.99755,53,10
41.00563,28.82602,153,9
45.55159,-73.66502,24,8
-22.9770830526,-43.1912572616,750,9
-33.76651,151.08766,43,10
-33.82543,151.08793,60,10
41.03311,28.97539,111,9
41.00386,28.93034,100,10
41.03293,28.98343,195,8
41.14722,-8.59287,28,10
41.1504,-8.61126,60,9
40.98436,29.11962,343,10
22.32153,114.16118,502,10
41.15053,-8.62102,32,9
-22.9188829123,-43.1856735671,86,9
41.39093,2.16948,149,8
22.32748,114.18811,283,9
41.10149,-8.59261,60,9
22.28521,114.1535,447,10
41.05944,28.97886,127,9
22.05386,-159.32866,249,9
21.41409,-157.80577,110,10
20.72634,-156.44546,159,10
40.98208,28.89714,749,10
45.45578,-73.57417,30,10
41.34792,-8.74684,87,9
41.03581,28.97291,132,9
19.60656,-155.97586,229,10
41.3808,2.16423,40,10
45.52524,-73.59108,174,9
41.3777,2.17271,65,9
41.3935,2.17189,1240,9
40.99144,28.84474,533,10
41.0352,28.79964,253,9
40.8593,29.28104,237,9
41.0275,28.97371,301,9
41.08903,29.0049,643,9
45.5114,-73.56861,270,8
41.37972,2.15344,39,8
41.37412,2.17403,39,9
41.14834,-8.60524,30,10
45.54027,-73.57097,81,10
-33.88427,151.28013,264,9
41.15352,-8.61554,47,9
45.52058,-73.60877,150,9
22.27775,114.18847,369,9
45.49461,-73.60746,99,10
41.40619,2.17543,105,9
41.40802,2.21523,32,10
41.39377,2.18134,150,9
-23.0129027636,-43.3131529115,328,9
40.99167,28.845860000000002,264,9
41.03083,28.94558,163,10
22.28604,114.14081,848,9
-22.9133183586,-43.1878356845,101,9
41.03356,28.98451,237,9
45.46762,-73.61589,46,10
40.77024,-73.98746,70,10
21.33267,-158.12009,470,10
20.93843,-156.69106,700,9
41.38928,2.19544,35,10
41.4008,2.1674,80,10
41.00548,28.96486,4761,9
20.79615,-156.50511,331,9
41.0086,28.97355,833,9
21.30616,-157.79057,120,9
22.31668,114.17119,353,9
40.93325,29.31272,359,9
-22.9196700384,-43.2481971242,1119,9
41.38622,2.15829,53,9
41.14292,-8.61553,100,10
40.98431,28.7341,95,9
45.51643,-73.55747,191,10
41.37617,2.17499,34,10
45.51226,-73.55434,174,9
22.29718,114.17098,1170,9
41.06351,28.98571,121,9
41.05588,28.99121,264,9
-33.82507,150.96517,44,4
41.00623,28.93104,200,9
-23.0068360754,-43.3242711457,280,9
41.38538,2.15713,51,10
41.18792,-8.63904,15,10
41.00489,29.11387,401,9
45.47277,-73.60834,35,8
22.27901,114.17924,879,8
45.46399,-73.57736,39,9
41.39144,2.1495,24,7
41.01096,28.940080000000002,95,10
41.03291,28.98994,232,8
-33.76994,151.08224,109,9
45.60612,-73.54906,64,2
41.41114,2.16568,20,10
45.47053,-73.62961,55,10
41.14149,-8.61807,40,10
45.42775,-73.65987,70,10
41.40691,2.16663,19,10
41.03531,28.97783,359,9
22.30197,114.1757,597,9
41.15564,29.02921,121,9
